,equity
2021-04-13 11:23:00+00:00,99789.7679236969
2021-04-13 11:24:00+00:00,99789.26532286804
2021-04-13 11:25:00+00:00,99792.27795165032
2021-04-13 11:26:00+00:00,99793.47873932844
2021-04-13 11:27:00+00:00,99789.75261889222
2021-04-13 11:28:00+00:00,99789.85954455455
2021-04-13 11:29:00+00:00,99788.48205518918
2021-04-13 11:30:00+00:00,99782.2568957774
2021-04-13 11:31:00+00:00,99785.04074120025
2021-04-13 11:32:00+00:00,99782.13653971706
2021-04-13 11:33:00+00:00,99783.87727840604
2021-04-13 11:34:00+00:00,99781.96001229963
2021-04-13 11:35:00+00:00,99781.53520868039
2021-04-13 11:36:00+00:00,99783.57606547716
2021-04-13 11:37:00+00:00,99778.59908240887
2021-04-13 11:38:00+00:00,99777.27711950826
2021-04-13 11:39:00+00:00,99777.83959368449
2021-04-13 11:40:00+00:00,99772.63142576462
2021-04-13 11:41:00+00:00,99774.10336950267
2021-04-13 11:42:00+00:00,99776.6884232774
2021-04-13 11:43:00+00:00,99779.78398913016
2021-04-13 11:44:00+00:00,99770.48659442113
2021-04-13 11:45:00+00:00,99771.72801830043
2021-04-13 11:46:00+00:00,99780.32693008064
2021-04-13 11:47:00+00:00,99778.62246772752
2021-04-13 11:48:00+00:00,99779.80630627768
2021-04-13 11:49:00+00:00,99776.30237358338
2021-04-13 11:50:00+00:00,99779.31854796031
2021-04-13 11:51:00+00:00,99785.40693744397
2021-04-13 11:52:00+00:00,99788.39917561489
2021-04-13 11:53:00+00:00,99785.19257608484
2021-04-13 11:54:00+00:00,99785.29850380274
2021-04-13 11:55:00+00:00,99784.99062280964
2021-04-13 11:56:00+00:00,99790.32659144161
2021-04-13 11:57:00+00:00,99785.68336369126
2021-04-13 11:58:00+00:00,99784.78673359418
2021-04-13 11:59:00+00:00,99790.10103281922
2021-04-13 12:00:00+00:00,99787.3443980411
2021-04-13 12:01:00+00:00,99785.42972012704
2021-04-13 12:02:00+00:00,99786.95185593129
2021-04-13 12:03:00+00:00,99786.10613814558
2021-04-13 12:04:00+00:00,99783.94124750674
2021-04-13 12:05:00+00:00,99784.34171745558
2021-04-13 12:06:00+00:00,99782.02727596715
2021-04-13 12:07:00+00:00,99784.5867433667
2021-04-13 12:08:00+00:00,99781.44703780419
2021-04-13 12:09:00+00:00,99784.7923567058
2021-04-13 12:10:00+00:00,99787.80455328205
2021-04-13 12:11:00+00:00,99785.58493980528
2021-04-13 12:12:00+00:00,99785.17787418982
2021-04-13 12:13:00+00:00,99787.07661191274
2021-04-13 12:14:00+00:00,99790.53471342624
2021-04-13 12:15:00+00:00,99792.24390179689
2021-04-13 12:16:00+00:00,99785.72382890838
2021-04-13 12:17:00+00:00,99781.60055564337
2021-04-13 12:18:00+00:00,99786.7215465823
2021-04-13 12:19:00+00:00,99787.55421023977
2021-04-13 12:20:00+00:00,99785.96763787999
2021-04-13 12:21:00+00:00,99785.41694561692
2021-04-13 12:22:00+00:00,99786.77195300313
2021-04-13 12:23:00+00:00,99785.83553450071
2021-04-13 12:24:00+00:00,99786.67284975939
2021-04-13 12:25:00+00:00,99785.55750586418
2021-04-13 12:26:00+00:00,99783.86994117392
2021-04-13 12:27:00+00:00,99785.94638278426
2021-04-13 12:28:00+00:00,99786.96905397777
2021-04-13 12:29:00+00:00,99786.79293282119
2021-04-13 12:30:00+00:00,99780.34374811633
2021-04-13 12:31:00+00:00,99785.72343346773
2021-04-13 12:32:00+00:00,99776.86429244121
2021-04-13 12:33:00+00:00,99777.04956294327
2021-04-13 12:34:00+00:00,99775.47847561925
2021-04-13 12:35:00+00:00,99775.00342735539
2021-04-13 12:36:00+00:00,99771.4294741832
2021-04-13 12:37:00+00:00,99771.28797128191
2021-04-13 12:38:00+00:00,99766.97069207563
2021-04-13 12:39:00+00:00,99756.12807036737
2021-04-13 12:40:00+00:00,99753.50133652882
2021-04-13 12:41:00+00:00,99745.29807626641
